index,Ticker,Tipo,Nome,DataCompra,ValorAreaBrutaLocavel,Estado,Cidade,Endereco,GoogleMapsLink,PercentualPartic,PecentualVacancia,PercentualInadimplencia90Dias,PercentualFii,Latitude,Longitude,geometry,restaurant,school,university,college,bus_station,parking,grave_yard,pharmacy,buildings-industrial,buildings-commercial,buildings-supermarket
0,ABCP11,Shopping Tradicional,Grand Plaza Shopping,30-05-2009T21:00:00,69503.0,SP,Santo André,"Avenida Industrial , 600","https://www.google.com/maps/@-23.6498911,-46.5327363,3a,75y,54.09h,87.44t/data=!3m4!1e1!3m2!1s_L4faFEwTmrhhVr2bpoYpw!2e0?hl=pt-BR",98.6,14.43,4.5,97.75,-23.6498911,-46.5327363,"POLYGON ((-5179500.510133677 -2710803.4795722375, -5179502.917770341 -2710852.4881424024, -5179510.117493476 -2710901.0247332454, -5179522.039965811 -2710948.6219108645, -5179538.570367422 -2710994.82128842, -5179559.549501503 -2711039.1779406504, -5179584.775327526 -2711081.2646887475, -5179614.004906996 -2711120.676214319, -5179646.956743084 -2711157.0329628307, -5179683.313491595 -2711189.984798919, -5179722.725017168 -2711219.2143783886, -5179764.811765264 -2711244.4402044117, -5179809.168417495 -2711265.419338493, -5179855.36779505 -2711281.9497401034, -5179902.964972669 -2711293.8722124393, -5179951.501563513 -2711301.0719355736, -5180000.510133677 -2711303.4795722375, -5180049.518703842 -2711301.0719355736, -5180098.055294685 -2711293.8722124393, -5180145.652472304 -2711281.9497401034, -5180191.85184986 -2711265.419338493, -5180236.208502091 -2711244.4402044117, -5180278.295250187 -2711219.2143783886, -5180317.706775759 -2711189.984798919, -5180354.06352427 -2711157.0329628307, -5180387.015360358 -2711120.676214319, -5180416.244939828 -2711081.2646887475, -5180441.470765851 -2711039.1779406504, -5180462.449899932 -2710994.82128842, -5180478.980301543 -2710948.6219108645, -5180490.902773879 -2710901.0247332454, -5180498.102497013 -2710852.4881424024, -5180500.510133677 -2710803.4795722375, -5180498.102497013 -2710754.4710020726, -5180490.902773879 -2710705.9344112296, -5180478.980301543 -2710658.3372336105, -5180462.449899932 -2710612.137856055, -5180441.470765851 -2710567.7812038246, -5180416.244939828 -2710525.6944557275, -5180387.015360358 -2710486.2829301558, -5180354.06352427 -2710449.926181644, -5180317.706775759 -2710416.974345556, -5180278.295250187 -2710387.7447660863, -5180236.208502091 -2710362.518940063, -5180191.85184986 -2710341.539805982, -5180145.652472304 -2710325.0094043715, -5180098.055294685 -2710313.0869320356, -5180049.518703842 -2710305.8872089013, -5180000.510133677 -2710303.4795722375, -5179951.501563513 -2710305.8872089013, -5179902.964972669 -2710313.0869320356, -5179855.36779505 -2710325.0094043715, -5179809.168417495 -2710341.539805982, -5179764.811765264 -2710362.518940063, -5179722.725017168 -2710387.7447660863, -5179683.313491595 -2710416.974345556, -5179646.956743084 -2710449.926181644, -5179614.004906996 -2710486.2829301558, -5179584.775327526 -2710525.6944557275, -5179559.549501503 -2710567.7812038246, -5179538.570367422 -2710612.137856055, -5179522.039965811 -2710658.3372336105, -5179510.117493476 -2710705.9344112296, -5179502.917770341 -2710754.4710020726, -5179500.510133677 -2710803.4795722375))",6.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,15.0,3.0,0.0
0,AIEC11,Prédio Corporativo,Rochavera,,14648.0,SP,São Paulo,"Avenida das Nações Unidas, 14.171","https://www.google.com/maps/place/Regus+-+Sao+Paulo+Rochavera+-+Morumbi/@-23.6224119,-46.7016056,3a,75y,131.13h,80.92t/data=!3m6!1e1!3m4!1sQ2q2d-BsEZHeWuAlzf1usQ!2e0!7i16384!8i8192!4m11!1m2!2m1!1sRochavera+-+Torre+D!3m7!1s0x94ce50dca0b131df:0xa621ccef8eabe7bf!8m2!3d-23.6219989!4d-46.7011824!14m1!1BCgIgARICCAI!15sChNSb2NoYXZlcmEgLSBUb3JyZSBEWhMiEXJvY2hhdmVyYSB0b3JyZSBkkgEab2ZmaWNlX3NwYWNlX3JlbnRhbF9hZ2VuY3maASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjNlbkl6ZEZsM0VBRQ",0.0,0.0,0.0,69.42,-23.6224119,-46.7016056,"POLYGON ((-5198298.954620293 -2707464.3927965434, -5198301.362256957 -2707513.4013667083, -5198308.561980092 -2707561.9379575513, -5198320.484452427 -2707609.5351351704, -5198337.014854038 -2707655.734512726, -5198357.993988119 -2707700.0911649563, -5198383.219814142 -2707742.1779130534, -5198412.449393612 -2707781.589438625, -5198445.4012297 -2707817.9461871367, -5198481.757978211 -2707850.898023225, -5198521.169503784 -2707880.1276026946, -5198563.25625188 -2707905.3534287177, -5198607.612904111 -2707926.332562799, -5198653.812281666 -2707942.8629644094, -5198701.409459285 -2707954.7854367453, -5198749.946050129 -2707961.9851598796, -5198798.954620293 -2707964.3927965434, -5198847.963190458 -2707961.9851598796, -5198896.499781301 -2707954.7854367453, -5198944.09695892 -2707942.8629644094, -5198990.296336476 -2707926.332562799, -5199034.652988707 -2707905.3534287177, -5199076.739736803 -2707880.1276026946, -5199116.1512623755 -2707850.898023225, -5199152.508010887 -2707817.9461871367, -5199185.459846974 -2707781.589438625, -5199214.6894264445 -2707742.1779130534, -5199239.915252468 -2707700.0911649563, -5199260.894386549 -2707655.734512726, -5199277.424788159 -2707609.5351351704, -5199289.347260495 -2707561.9379575513, -5199296.546983629 -2707513.4013667083, -5199298.954620293 -2707464.3927965434, -5199296.546983629 -2707415.3842263785, -5199289.347260495 -2707366.8476355355, -5199277.424788159 -2707319.2504579164, -5199260.894386549 -2707273.051080361, -5199239.915252468 -2707228.6944281305, -5199214.6894264445 -2707186.6076800334, -5199185.459846974 -2707147.1961544617, -5199152.508010887 -2707110.83940595, -5199116.1512623755 -2707077.887569862, -5199076.739736803 -2707048.6579903923, -5199034.652988707 -2707023.432164369, -5198990.296336476 -2707002.4530302878, -5198944.09695892 -2706985.9226286775, -5198896.499781301 -2706974.0001563416, -5198847.963190458 -2706966.8004332073, -5198798.954620293 -2706964.3927965434, -5198749.946050129 -2706966.8004332073, -5198701.409459285 -2706974.0001563416, -5198653.812281666 -2706985.9226286775, -5198607.612904111 -2707002.4530302878, -5198563.25625188 -2707023.432164369, -5198521.169503784 -2707048.6579903923, -5198481.757978211 -2707077.887569862, -5198445.4012297 -2707110.83940595, -5198412.449393612 -2707147.1961544617, -5198383.219814142 -2707186.6076800334, -5198357.993988119 -2707228.6944281305, -5198337.014854038 -2707273.051080361, -5198320.484452427 -2707319.2504579164, -5198308.561980092 -2707366.8476355355, -5198301.362256957 -2707415.3842263785, -5198298.954620293 -2707464.3927965434))",6.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,15.0,3.0,0.0
1,AIEC11,Outros,Standard Building,,8341.0,RJ,Rio de Janeiro,"Avenida Presidente Wilson, 118","https://www.google.com/maps/place/Av.+Pres.+Wilson,+118+-+Centro,+Rio+de+Janeiro+-+RJ,+20030-020/@-22.9122315,-43.1739865,3a,90y,134.43h,94.87t/data=!3m7!1e1!3m5!1s_1Ki9OT1tCP5jh4zmeT-xg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_1Ki9OT1tCP5jh4zmeT-xg%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D145.2263%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m5!3m4!1s0x9981df4ca28bd7:0x3b810d331d494291!8m2!3d-22.912357!4d-43.1738686",0.0,0.0,0.0,30.58,-22.9122315,-43.1739865,"POLYGON ((-4805606.192695667 -2621407.9673735998, -4805608.600332331 -2621456.9759437647, -4805615.800055466 -2621505.5125346077, -4805627.722527801 -2621553.109712227, -4805644.252929412 -2621599.309089782, -4805665.232063493 -2621643.6657420127, -4805690.457889516 -2621685.7524901098, -4805719.687468986 -2621725.1640156815, -4805752.639305074 -2621761.520764193, -4805788.996053585 -2621794.4726002812, -4805828.4075791575 -2621823.702179751, -4805870.494327254 -2621848.928005774, -4805914.850979485 -2621869.9071398554, -4805961.05035704 -2621886.4375414657, -4806008.647534659 -2621898.3600138016, -4806057.184125503 -2621905.559736936, -4806106.192695667 -2621907.9673735998, -4806155.2012658315 -2621905.559736936, -4806203.737856675 -2621898.3600138016, -4806251.335034294 -2621886.4375414657, -4806297.534411849 -2621869.9071398554, -4806341.89106408 -2621848.928005774, -4806383.977812177 -2621823.702179751, -4806423.389337749 -2621794.4726002812, -4806459.74608626 -2621761.520764193, -4806492.697922348 -2621725.1640156815, -4806521.927501818 -2621685.7524901098, -4806547.153327841 -2621643.6657420127, -4806568.132461922 -2621599.309089782, -4806584.662863533 -2621553.109712227, -4806596.585335868 -2621505.5125346077, -4806603.785059003 -2621456.9759437647, -4806606.192695667 -2621407.9673735998, -4806603.785059003 -2621358.958803435, -4806596.585335868 -2621310.422212592, -4806584.662863533 -2621262.8250349727, -4806568.132461922 -2621216.6256574173, -4806547.153327841 -2621172.269005187, -4806521.927501818 -2621130.1822570898, -4806492.697922348 -2621090.770731518, -4806459.74608626 -2621054.4139830065, -4806423.389337749 -2621021.4621469183, -4806383.977812177 -2620992.2325674486, -4806341.89106408 -2620967.0067414255, -4806297.534411849 -2620946.027607344, -4806251.335034294 -2620929.497205734, -4806203.737856675 -2620917.574733398, -4806155.2012658315 -2620910.3750102636, -4806106.192695667 -2620907.9673735998, -4806057.184125503 -2620910.3750102636, -4806008.647534659 -2620917.574733398, -4805961.05035704 -2620929.497205734, -4805914.850979485 -2620946.027607344, -4805870.494327254 -2620967.0067414255, -4805828.4075791575 -2620992.2325674486, -4805788.996053585 -2621021.4621469183, -4805752.639305074 -2621054.4139830065, -4805719.687468986 -2621090.770731518, -4805690.457889516 -2621130.1822570898, -4805665.232063493 -2621172.269005187, -4805644.252929412 -2621216.6256574173, -4805627.722527801 -2621262.8250349727, -4805615.800055466 -2621310.422212592, -4805608.600332331 -2621358.958803435, -4805606.192695667 -2621407.9673735998))",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0
0,ALMI11,Laje Corporativa,Edificio Torre Almirante,,16587.0,RJ,Rio de Janeiro,Av. Almirante Barroso 81,"https://www.google.com/maps/place/Av.+Alm.+Barroso,+81+-+Centro,+Rio+de+Janeiro+-+RJ,+20031-004/@-22.9074513,-43.1751185,3a,75y,334.71h,91.31t/data=!3m6!1e1!3m4!1sm32L2JqN2qH-m-krZuIzlw!2e0!7i13312!8i6656!4m5!3m4!1s0x997f600630e5ab:0xf71ef75c93432449!8m2!3d-22.9073165!4d-43.1752511",0.0,58.92,0.43,94.44,-22.9074513,-43.1751185,"POLYGON ((-4805732.206359246 -2620830.2681972105, -4805734.61399591 -2620879.2767673754, -4805741.813719044 -2620927.8133582184, -4805753.73619138 -2620975.4105358375, -4805770.266592991 -2621021.609913393, -4805791.245727072 -2621065.9665656234, -4805816.471553095 -2621108.0533137205, -4805845.701132565 -2621147.464839292, -4805878.652968653 -2621183.821587804, -4805915.009717164 -2621216.773423892, -4805954.421242736 -2621246.0030033616, -4805996.507990832 -2621271.228829385, -4806040.864643063 -2621292.207963466, -4806087.064020619 -2621308.7383650765, -4806134.661198238 -2621320.6608374123, -4806183.197789081 -2621327.8605605466, -4806232.206359246 -2621330.2681972105, -4806281.21492941 -2621327.8605605466, -4806329.751520254 -2621320.6608374123, -4806377.348697873 -2621308.7383650765, -4806423.548075428 -2621292.207963466, -4806467.904727659 -2621271.228829385, -4806509.991475755 -2621246.0030033616, -4806549.403001328 -2621216.773423892, -4806585.759749839 -2621183.821587804, -4806618.711585927 -2621147.464839292, -4806647.941165397 -2621108.0533137205, -4806673.16699142 -2621065.9665656234, -4806694.146125501 -2621021.609913393, -4806710.676527112 -2620975.4105358375, -4806722.598999447 -2620927.8133582184, -4806729.798722582 -2620879.2767673754, -4806732.206359246 -2620830.2681972105, -4806729.798722582 -2620781.2596270456, -4806722.598999447 -2620732.7230362026, -4806710.676527112 -2620685.1258585835, -4806694.146125501 -2620638.926481028, -4806673.16699142 -2620594.5698287976, -4806647.941165397 -2620552.4830807005, -4806618.711585927 -2620513.071555129, -4806585.759749839 -2620476.7148066172, -4806549.403001328 -2620443.762970529, -4806509.991475755 -2620414.5333910594, -4806467.904727659 -2620389.307565036, -4806423.548075428 -2620368.328430955, -4806377.348697873 -2620351.7980293445, -4806329.751520254 -2620339.8755570087, -4806281.21492941 -2620332.6758338744, -4806232.206359246 -2620330.2681972105, -4806183.197789081 -2620332.6758338744, -4806134.661198238 -2620339.8755570087, -4806087.064020619 -2620351.7980293445, -4806040.864643063 -2620368.328430955, -4805996.507990832 -2620389.307565036, -4805954.421242736 -2620414.5333910594, -4805915.009717164 -2620443.762970529, -4805878.652968653 -2620476.7148066172, -4805845.701132565 -2620513.071555129, -4805816.471553095 -2620552.4830807005, -4805791.245727072 -2620594.5698287976, -4805770.266592991 -2620638.926481028, -4805753.73619138 -2620685.1258585835, -4805741.813719044 -2620732.7230362026, -4805734.61399591 -2620781.2596270456, -4805732.206359246 -2620830.2681972105))",6.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,15.0,3.0,0.0
0,ALZR11,Outros,Air Liquide São Paulo/SP,,5008.0,SP,São Paulo,Av. Presidente Wilson 5.874,"https://www.google.com/maps/uv?hl=pt-BR&pb=!1s0x94ce5c7b4815db13:0x6a45b4a95a8c7c2c!3m1!7e115!4s/maps/place/Av.%2BPresidente%2BWilson%2B5.874,%2BS%25C3%25A3o%2BPaulo,%2BSP,%2B03107-002/@-23.6010135,-46.58417,3a,75y,222.45h,90t/data%3D*213m4*211e1*213m2*211sKRwIfWXpBah0pV29DFrWHA*212e0*214m2*213m1*211s0x94ce5c7b4815db13:0x6a45b4a95a8c7c2c?sa%3DX!5sAv.+Presidente+Wilson+5.874,+S%C3%A3o+Paulo,+SP,+03107-002+-+Pesquisa+Google&imagekey=!1e2!2sKRwIfWXpBah0pV29DFrWHA&sa=X&ved=2ahUKEwieppGavfLnAhVpG7kGHd6LC8MQpx8wEHoECAwQCw",0.0,0.0,0.0,6.33,-23.6010135,-46.58417,"POLYGON ((-5185226.083427291 -2704864.68882854, -5185228.491063955 -2704913.697398705, -5185235.69078709 -2704962.233989548, -5185247.613259425 -2705009.831167167, -5185264.143661036 -2705056.0305447225, -5185285.122795117 -2705100.387196953, -5185310.34862114 -2705142.47394505, -5185339.57820061 -2705181.8854706218, -5185372.530036698 -2705218.2422191333, -5185408.886785209 -2705251.1940552215, -5185448.298310782 -2705280.423634691, -5185490.385058878 -2705305.6494607143, -5185534.741711109 -2705326.6285947957, -5185580.941088664 -2705343.158996406, -5185628.538266283 -2705355.081468742, -5185677.074857127 -2705362.281191876, -5185726.083427291 -2705364.68882854, -5185775.091997456 -2705362.281191876, -5185823.628588299 -2705355.081468742, -5185871.225765918 -2705343.158996406, -5185917.425143474 -2705326.6285947957, -5185961.781795705 -2705305.6494607143, -5186003.868543801 -2705280.423634691, -5186043.280069374 -2705251.1940552215, -5186079.636817885 -2705218.2422191333, -5186112.588653972 -2705181.8854706218, -5186141.8182334425 -2705142.47394505, -5186167.044059466 -2705100.387196953, -5186188.023193547 -2705056.0305447225, -5186204.553595157 -2705009.831167167, -5186216.476067493 -2704962.233989548, -5186223.6757906275 -2704913.697398705, -5186226.083427291 -2704864.68882854, -5186223.6757906275 -2704815.680258375, -5186216.476067493 -2704767.143667532, -5186204.553595157 -2704719.546489913, -5186188.023193547 -2704673.3471123576, -5186167.044059466 -2704628.990460127, -5186141.8182334425 -2704586.90371203, -5186112.588653972 -2704547.4921864583, -5186079.636817885 -2704511.1354379468, -5186043.280069374 -2704478.1836018586, -5186003.868543801 -2704448.954022389, -5185961.781795705 -2704423.7281963658, -5185917.425143474 -2704402.7490622844, -5185871.225765918 -2704386.218660674, -5185823.628588299 -2704374.296188338, -5185775.091997456 -2704367.096465204, -5185726.083427291 -2704364.68882854, -5185677.074857127 -2704367.096465204, -5185628.538266283 -2704374.296188338, -5185580.941088664 -2704386.218660674, -5185534.741711109 -2704402.7490622844, -5185490.385058878 -2704423.7281963658, -5185448.298310782 -2704448.954022389, -5185408.886785209 -2704478.1836018586, -5185372.530036698 -2704511.1354379468, -5185339.57820061 -2704547.4921864583, -5185310.34862114 -2704586.90371203, -5185285.122795117 -2704628.990460127, -5185264.143661036 -2704673.3471123576, -5185247.613259425 -2704719.546489913, -5185235.69078709 -2704767.143667532, -5185228.491063955 -2704815.680258375, -5185226.083427291 -2704864.68882854))",6.0,1.0,0.0,0.0,1.0,7.0,0.0,2.0,15.0,3.0,0.0
1,ALZR11,Laje Corporativa,Empreendimento Atento Del Castilho,31-01-2018T22:00:00,8178.0,RJ,Rio de Janeiro,"Av. Dom Hélder Câmara, 3203 ","https://www.google.com.br/maps/place/Meu+Trabalho/@-22.8787065,-43.2656701,3a,75y,188.48h,93.01t/data=!3m7!1e1!3m5!1sG97K40rlka0uwf5gCRHITg!2e0!6s%2F%2Fgeo1.ggpht.com%2Fcbk%3Fpanoid%3DG97K40rlka0uwf5gCRHITg%26output%3Dthumbnail%26cb_client%3Dsearch.TACTILE.gps%26thumb%3D2%26w%3D392%26h%3D106%26yaw%3D181.43306%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x997c3dcb6c7e5d:0x383f6eca39734536!8m2!3d-22.8788706!4d-43.2656816",100.0,0.0,0.0,8.05,-22.8787065,-43.2656701,"POLYGON ((-4815812.364361761 -2617356.8161861002, -4815814.771998425 -2617405.824756265, -4815821.97172156 -2617454.361347108, -4815833.894193895 -2617501.9585247273, -4815850.424595506 -2617548.1579022827, -4815871.403729587 -2617592.514554513, -4815896.62955561 -2617634.6013026102, -4815925.85913508 -2617674.012828182, -4815958.810971168 -2617710.3695766935, -4815995.167719679 -2617743.3214127817, -4816034.579245252 -2617772.5509922514, -4816076.665993348 -2617797.7768182745, -4816121.022645579 -2617818.755952356, -4816167.222023134 -2617835.286353966, -4816214.819200753 -2617847.208826302, -4816263.355791597 -2617854.4085494364, -4816312.364361761 -2617856.8161861002, -4816361.372931926 -2617854.4085494364, -4816409.909522769 -2617847.208826302, -4816457.506700388 -2617835.286353966, -4816503.706077944 -2617818.755952356, -4816548.0627301745 -2617797.7768182745, -4816590.149478271 -2617772.5509922514, -4816629.561003843 -2617743.3214127817, -4816665.917752354 -2617710.3695766935, -4816698.869588442 -2617674.012828182, -4816728.099167912 -2617634.6013026102, -4816753.324993935 -2617592.514554513, -4816774.304128016 -2617548.1579022827, -4816790.834529627 -2617501.9585247273, -4816802.7570019625 -2617454.361347108, -4816809.956725097 -2617405.824756265, -4816812.364361761 -2617356.8161861002, -4816809.956725097 -2617307.8076159353, -4816802.7570019625 -2617259.2710250923, -4816790.834529627 -2617211.673847473, -4816774.304128016 -2617165.474469918, -4816753.324993935 -2617121.1178176873, -4816728.099167912 -2617079.0310695902, -4816698.869588442 -2617039.6195440185, -4816665.917752354 -2617003.262795507, -4816629.561003843 -2616970.310959419, -4816590.149478271 -2616941.081379949, -4816548.0627301745 -2616915.855553926, -4816503.706077944 -2616894.8764198446, -4816457.506700388 -2616878.3460182343, -4816409.909522769 -2616866.4235458984, -4816361.372931926 -2616859.223822764, -4816312.364361761 -2616856.8161861002, -4816263.355791597 -2616859.223822764, -4816214.819200753 -2616866.4235458984, -4816167.222023134 -2616878.3460182343, -4816121.022645579 -2616894.8764198446, -4816076.665993348 -2616915.855553926, -4816034.579245252 -2616941.081379949, -4815995.167719679 -2616970.310959419, -4815958.810971168 -2617003.262795507, -4815925.85913508 -2617039.6195440185, -4815896.62955561 -2617079.0310695902, -4815871.403729587 -2617121.1178176873, -4815850.424595506 -2617165.474469918, -4815833.894193895 -2617211.673847473, -4815821.97172156 -2617259.2710250923, -4815814.771998425 -2617307.8076159353, -4815812.364361761 -2617356.8161861002))",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0
2,ALZR11,Laje Corporativa,Empreendimento Ed. Moderna,,9260.0,SP,São Paulo,Rua Padre Adelino 758,"https://www.google.com/maps/place/Rua+Padre+Adelino+758,+S%C3%A3o+Paulo,+SP,/@-23.5445553,-46.5866483,3a,75y,160.4h,90t/data=!3m4!1e1!3m2!1s7AH4hEPcRL9x69IGIwcx0g!2e0!4m2!3m1!1s0x94ce5ecedd94972f:0xfce641189aa5e6f?sa=X&ved=2ahUKEwjs5frgvovqAhV2IbkGHbNjDewQxB0wAHoECAwQAg",0.0,0.0,0.0,6.2,-23.5445553,-46.5866483,"POLYGON ((-5185501.966521324 -2698007.5841682837, -5185504.374157988 -2698056.5927384486, -5185511.573881122 -2698105.1293292916, -5185523.496353458 -2698152.7265069108, -5185540.026755068 -2698198.925884466, -5185561.005889149 -2698243.2825366966, -5185586.2317151725 -2698285.3692847937, -5185615.461294643 -2698324.7808103655, -5185648.41313073 -2698361.137558877, -5185684.7698792415 -2698394.089394965, -5185724.181404814 -2698423.318974435, -5185766.26815291 -2698448.544800458, -5185810.624805141 -2698469.5239345394, -5185856.824182697 -2698486.0543361497, -5185904.421360316 -2698497.9768084856, -5185952.957951159 -2698505.17653162, -5186001.966521324 -2698507.5841682837, -5186050.975091488 -2698505.17653162, -5186099.511682332 -2698497.9768084856, -5186147.108859951 -2698486.0543361497, -5186193.308237506 -2698469.5239345394, -5186237.664889737 -2698448.544800458, -5186279.751637833 -2698423.318974435, -5186319.163163406 -2698394.089394965, -5186355.519911917 -2698361.137558877, -5186388.471748005 -2698324.7808103655, -5186417.701327475 -2698285.3692847937, -5186442.927153498 -2698243.2825366966, -5186463.906287579 -2698198.925884466, -5186480.43668919 -2698152.7265069108, -5186492.359161525 -2698105.1293292916, -5186499.55888466 -2698056.5927384486, -5186501.966521324 -2698007.5841682837, -5186499.55888466 -2697958.575598119, -5186492.359161525 -2697910.039007276, -5186480.43668919 -2697862.4418296567, -5186463.906287579 -2697816.2424521013, -5186442.927153498 -2697771.885799871, -5186417.701327475 -2697729.7990517737, -5186388.471748005 -2697690.387526202, -5186355.519911917 -2697654.0307776905, -5186319.163163406 -2697621.0789416023, -5186279.751637833 -2697591.8493621326, -5186237.664889737 -2697566.6235361095, -5186193.308237506 -2697545.644402028, -5186147.108859951 -2697529.1140004178, -5186099.511682332 -2697517.191528082, -5186050.975091488 -2697509.9918049476, -5186001.966521324 -2697507.5841682837, -5185952.957951159 -2697509.9918049476, -5185904.421360316 -2697517.191528082, -5185856.824182697 -2697529.1140004178, -5185810.624805141 -2697545.644402028, -5185766.26815291 -2697566.6235361095, -5185724.181404814 -2697591.8493621326, -5185684.7698792415 -2697621.0789416023, -5185648.41313073 -2697654.0307776905, -5185615.461294643 -2697690.387526202, -5185586.2317151725 -2697729.7990517737, -5185561.005889149 -2697771.885799871, -5185540.026755068 -2697816.2424521013, -5185523.496353458 -2697862.4418296567, -5185511.573881122 -2697910.039007276, -5185504.374157988 -2697958.575598119, -5185501.966521324 -2698007.5841682837))",0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,33.0,0.0
3,ALZR11,Laje Corporativa,Empreendimento Momentum,,4517.0,SP,São Paulo,Rua Arapore 655,"https://www.google.com/maps/place/Rua+Arapore+655,+S%C3%A3o+Paulo,+SP,/@-23.5802798,-46.704921,3a,75y,309.76h,90t/data=!3m4!1e1!3m2!1scvJtW_pBOyPw5T85B5wECA!2e0!4m2!3m1!1s0x94ce570376ac3d15:0x9363899f8e94b92a?sa=X&ved=2ahUKEwjDv_XIvovqAhXkHbkGHVanCO8QxB0wAHoECAsQAg",0.0,0.0,0.0,2.47,-23.5802798,-46.704921,"POLYGON ((-5198668.023260069 -2702346.144262329, -5198670.430896733 -2702395.152832494, -5198677.630619868 -2702443.689423337, -5198689.553092203 -2702491.286600956, -5198706.083493814 -2702537.4859785116, -5198727.062627895 -2702581.842630742, -5198752.288453918 -2702623.929378839, -5198781.518033388 -2702663.340904411, -5198814.469869476 -2702699.6976529225, -5198850.826617987 -2702732.6494890107, -5198890.23814356 -2702761.8790684803, -5198932.324891656 -2702787.1048945035, -5198976.681543887 -2702808.084028585, -5199022.880921442 -2702824.614430195, -5199070.478099061 -2702836.536902531, -5199119.014689905 -2702843.7366256653, -5199168.023260069 -2702846.144262329, -5199217.0318302335 -2702843.7366256653, -5199265.568421077 -2702836.536902531, -5199313.165598696 -2702824.614430195, -5199359.3649762515 -2702808.084028585, -5199403.721628482 -2702787.1048945035, -5199445.808376579 -2702761.8790684803, -5199485.219902151 -2702732.6494890107, -5199521.576650662 -2702699.6976529225, -5199554.52848675 -2702663.340904411, -5199583.75806622 -2702623.929378839, -5199608.983892243 -2702581.842630742, -5199629.963026324 -2702537.4859785116, -5199646.493427935 -2702491.286600956, -5199658.41590027 -2702443.689423337, -5199665.615623405 -2702395.152832494, -5199668.023260069 -2702346.144262329, -5199665.615623405 -2702297.1356921643, -5199658.41590027 -2702248.5991013213, -5199646.493427935 -2702201.001923702, -5199629.963026324 -2702154.802546147, -5199608.983892243 -2702110.4458939163, -5199583.75806622 -2702068.359145819, -5199554.52848675 -2702028.9476202475, -5199521.576650662 -2701992.590871736, -5199485.219902151 -2701959.6390356477, -5199445.808376579 -2701930.409456178, -5199403.721628482 -2701905.183630155, -5199359.3649762515 -2701884.2044960735, -5199313.165598696 -2701867.6740944632, -5199265.568421077 -2701855.7516221274, -5199217.0318302335 -2701848.551898993, -5199168.023260069 -2701846.144262329, -5199119.014689905 -2701848.551898993, -5199070.478099061 -2701855.7516221274, -5199022.880921442 -2701867.6740944632, -5198976.681543887 -2701884.2044960735, -5198932.324891656 -2701905.183630155, -5198890.23814356 -2701930.409456178, -5198850.826617987 -2701959.6390356477, -5198814.469869476 -2701992.590871736, -5198781.518033388 -2702028.9476202475, -5198752.288453918 -2702068.359145819, -5198727.062627895 -2702110.4458939163, -5198706.083493814 -2702154.802546147, -5198689.553092203 -2702201.001923702, -5198677.630619868 -2702248.5991013213, -5198670.430896733 -2702297.1356921643, -5198668.023260069 -2702346.144262329))",0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,52.0,0.0
